p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,hl_category
1285.603,1062.7528957856948,1035.8948548104731,977.5667279004281,1090.1494326075756,1143.0374003343022,1102.2528504325821,1065.8280846127561,1018.5846052860442,1098.3457141674703,1116.4239371596261,1107.756974382499,967.3096491926709,1025.3533045827446,1099.2566139436426,1170.5370000000003,Low
1321.339,1103.796064175739,1014.3457638951933,1032.8914953557653,1127.7841841045815,1187.0787938165688,1134.6009603228645,1085.2766247156333,1004.5250128482976,1120.9736672347535,1200.8217095593334,1136.7050027398882,989.5453511620542,1037.1514056964395,1149.4779939301004,1166.621,Low
1256.4150000000002,1077.7224116238401,1033.423469115663,1086.5869542049993,1159.6227643076434,1148.444186141843,1114.7292253902588,1094.925519542203,1016.6177320722022,1099.8366832996173,1160.2459114097321,1165.2612424080248,1045.1276853766883,1060.083328320297,1122.5048687906976,1099.7250000000001,Low
1251.4511000000002,1101.3708987461073,1057.6491946540286,1134.2513103639947,1173.5220071144179,1148.4409056884163,1107.0369457209974,1129.260491348028,1064.9613348713046,1112.650266700386,1146.0665881387827,1154.228860838726,1093.723656551894,1098.2999721917326,1134.3437991064002,1060.6707000000001,Low
1281.2755000000002,1105.06597922053,990.2776810147454,1086.3430299112467,1134.5644203077004,1164.8524462931991,1116.2381343788084,1067.3742112589887,1060.089991085436,1086.7565836084236,1174.9222650180948,1137.8975604685713,1022.5207042507832,1068.3775057905787,1122.84663046535,1120.9045,Low
1317.7565,1096.3153645704542,989.1689305087281,1050.7175015923501,1146.6259248770145,1201.7608297049999,1123.1113592071845,1032.331711071491,1013.6554161815325,1129.246274566372,1211.9470204151871,1145.4902944368098,971.3262521235032,1041.9505041229315,1140.4659758405742,1158.6635,Low
1437.7554999999998,1240.21125784485,1146.0017414562014,1162.143725302122,1252.1001601785422,1329.1751642862012,1238.0675141599304,1157.967209730117,1179.787187324435,1268.1108094933609,1318.7278177983694,1272.781537759652,1122.6147838661536,1160.853198218412,1259.7117247911603,1297.5245,Low
1442.3625,1236.2231158166146,1122.3551885416407,1116.6249228350619,1237.8448919226203,1351.453160633675,1233.432577491358,1128.0101894470906,1129.2875476939678,1269.379623992993,1352.357525355906,1241.6037901202894,1091.1512685865443,1131.8465764460443,1244.0722650825303,1324.1775,Low
1454.5276,1247.234618698134,1113.8481097136244,1067.7720328249704,1184.3166384326437,1320.1174541625755,1227.3528734581982,1155.108184438847,1160.1334967107246,1250.71984624036,1312.5461026593007,1212.594928955332,1057.284319960352,1091.658939554128,1258.2981091111185,1384.7507999999998,Low
1377.6580000000001,1209.3678741887463,1119.6807344433305,1061.5904268814907,1169.8037258968654,1257.1143718425146,1189.309950216355,1165.6824188685546,1124.3672961195798,1215.012002116265,1237.8528796803762,1189.1780195638964,1090.5128867690516,1089.1603246832105,1207.4981860143725,1279.222,Low
1296.3300000000002,1135.6122876219815,1067.610653175613,1018.7520626952753,1143.1342798598573,1201.1043969434966,1137.3789860273268,1077.3077269454723,1054.334707355658,1145.7305619774315,1192.638448137993,1161.080403909981,1040.8980505498366,1049.1351022889214,1115.0348112115093,1219.41,Low
1345.7661,1136.1273244510808,1040.0747986311364,979.4908773764824,1167.7700074211368,1233.3139585735378,1151.271667933211,1053.1743502490103,1038.3372644292913,1160.408404494137,1192.1385645079056,1149.2618599156904,997.0594782676218,1040.6576684261981,1121.8405854161342,1257.2757,Low
1327.6275999999998,1118.2639119934295,1033.0117107137223,966.9410288726966,1166.7026381350574,1217.164025559793,1135.2888715267507,1039.1959262398075,1004.7497127928256,1158.7475157538897,1165.059722642595,1149.6893972409164,986.0528758640871,1013.4142619284762,1115.1792590068653,1211.556,Low
1405.3156,1158.6820494189674,1038.5631152635613,969.1276691733848,1181.2591147424848,1270.147522609921,1180.799628841769,1047.5066455466433,1029.299050328966,1198.2721346045573,1209.0990258016257,1188.2863727039983,970.6486854215901,1016.6544967692485,1172.8033130413191,1270.908,Low
1442.2946000000002,1182.2143434116308,994.2326252610909,892.3601031597461,1098.4780712088748,1196.912502093499,1168.3085990773525,1062.6582433604478,1057.142539528956,1183.3131033644167,1176.8731394885517,1082.4025857356455,853.0371789090051,985.5009633878406,1195.4537411810204,1329.049,Low
1476.5666,1242.027192198912,988.7909168800985,893.5100148838438,1063.1740809874036,1205.3295231713691,1187.2567047962502,1113.9047876743616,1109.652226798689,1203.8775419723859,1184.9612272522845,1045.80830248103,854.0210598634382,980.6346946081652,1254.429421019323,1362.277,Low
1353.3460000000002,1150.8172031834295,929.8002483987901,870.620906711494,963.7337608563212,1116.3697172334982,1115.0382669986593,1060.3153416862947,1062.2418399123799,1111.993854393475,1097.8869288574301,987.4591072612244,818.9415254220701,924.0716025030808,1190.826743412677,1256.7340000000002,Low
1360.057,1175.4777594023988,945.9220631285248,901.1405029970946,966.1025928208744,1095.4723804053665,1135.2980870234428,1109.8229357449875,1121.8258593447536,1098.4359646224918,1080.1617335987237,996.3740688047911,862.5738364446902,968.6838771818597,1187.6423686829576,1262.343,Low
1239.799,1089.889945603059,925.6311063147757,933.1007082167457,965.2615733638585,1034.6433889737084,1089.2254768297696,1053.0411888922554,1029.8067269271978,1051.1200717555575,1046.970775297477,971.3494494227823,894.5524407137693,964.295260412393,1092.3987121848438,1143.0410000000002,Low
1296.343,1115.0748936416273,917.9562354779519,937.3225716244494,1027.9243484824192,1148.3011850307394,1129.334101722224,992.6546061153792,1002.2250369130328,1088.3215968459547,1131.418917767862,1065.083238147427,898.4868373689498,939.5248282655583,1124.7784295454867,1202.057,Low
1338.717,1141.1678771466748,960.0435582389795,957.3604622193039,1036.589224428004,1163.0827232793893,1149.5968903750395,1050.8836406782323,1041.5537358805902,1124.439440444545,1135.8733149832337,1077.7465493280256,924.2564535820343,967.8549865186161,1169.5246318272975,1223.783,Low
1336.3328999999999,1112.330103340369,924.8098841785405,941.7565121632998,1091.6242419755524,1184.2896053101244,1146.2600267322825,988.3333126346188,938.7173233784823,1120.5349628991667,1184.8995720515768,1110.2594031778076,896.102944964208,930.5041586152009,1120.6753303589549,1211.6689000000001,Low
1372.6999,1130.417464360807,940.6243739550885,942.008895135955,1113.8765047565414,1234.393232520703,1168.6888243499254,986.0464164435803,921.7323213509198,1179.2148441166082,1235.7335858665936,1123.399725447558,883.8382090646506,920.0311954308113,1164.1209108000053,1250.8618999999999,Low
1324.4017,1082.7588707735524,957.3491587265046,929.7478106623428,1115.887601632631,1239.873120414694,1124.0283320920055,957.6293773044187,911.0939106340819,1139.699845851749,1221.0979296852606,1127.34048849983,889.687090494823,919.9078699044148,1109.5646379311772,1217.6221,Low
1406.3325,1176.7415684644404,1069.6491928581227,1021.378811367665,1170.6527399228783,1280.0978209767761,1189.3433760608698,1073.1749565978678,1032.8480115292568,1218.6868082682672,1281.9282698680026,1195.777223435609,985.5075941951606,1027.6595974797783,1188.5715738799518,1279.0109000000002,Low
1420.1347,1194.5892239337697,1133.8004121259448,1100.8655429532448,1198.3952438327788,1314.5852258602295,1207.100955040707,1124.2227597265517,1106.7206619518236,1224.5137820729651,1327.7342496297179,1219.9312480621377,1064.5375495242022,1111.9640455561705,1191.3840009527116,1315.1287000000002,Low
1423.9286,1221.0443855576066,1194.6321609181525,1161.7672522462738,1203.034458280916,1315.7995250716428,1216.7508263467607,1206.6386743996334,1170.6598303236663,1250.10592798589,1318.4730882457784,1225.1500699466687,1132.8947063374403,1160.266647830599,1235.6146883502047,1298.3346,Low
1393.4305000000002,1195.4884391291903,1209.3519567431174,1203.406890374242,1183.3803533378923,1299.1296453588109,1202.3471515232816,1199.0412754996485,1205.2250258279983,1215.6526424596289,1300.5524173548831,1220.6689108219718,1153.229069481277,1195.262022393027,1205.3329722867454,1264.3527000000001,Low
1472.2553,1269.9875282057228,1247.690785228503,1251.3270331003139,1198.7509221619662,1354.8586195969933,1269.595008245796,1272.631831537172,1299.810494188687,1277.2297970974864,1345.5070508525887,1256.3574437512773,1193.4195250181042,1252.4429215477242,1308.2988848924776,1338.9631000000002,Low
1318.2113000000002,1156.2615546885363,1196.008471178048,1237.8667669149947,1183.8189417650785,1274.4038232066277,1179.1706881001883,1214.257127150435,1209.686190851757,1159.1540271009449,1243.3241834553974,1213.3410583564544,1210.7661709445008,1214.3985438119726,1189.6651664507724,1202.0471,Low
1271.4855,1112.160880578258,1114.5967306750067,1186.9904997009542,1144.685586373624,1193.4043667526987,1157.5856083263777,1149.3227548773914,1126.2248688228942,1129.320236270235,1184.146681113421,1172.3156534180382,1143.1861862203154,1147.5630155594574,1152.6461644905753,1139.1526999999999,Low
1365.8366,1188.497146836548,1141.0968764771685,1159.4943682065318,1091.6511565349124,1171.591031130693,1204.5407054465027,1255.1444282230839,1231.84571647831,1178.254871978137,1162.880077929672,1118.0325535088289,1114.193283076667,1178.3342483351573,1227.620648312563,1233.1417999999999,Low
1410.2884999999999,1235.7931726192714,1120.1482386940409,1127.3582482857335,1131.6885862530721,1197.285713482897,1225.3589266746665,1252.0264034673896,1223.9278001801626,1219.2660819101884,1188.335275543165,1119.7621785495098,1100.6301995735032,1167.2354706010115,1254.0104279719158,1270.9914999999999,Low
1407.1629999999998,1241.951938303339,1106.6317030058149,1093.1979067881953,1116.9335161289837,1180.2709857689629,1221.2977738681805,1258.7067289810952,1201.2918082104286,1199.4886384354077,1172.0329907747987,1094.28796136478,1096.426527064548,1152.3562975988643,1229.5079206811129,1259.2386,Low
1476.8535000000002,1286.1113773828954,1137.0191510690013,1096.389971202117,1097.0862268433223,1191.8771978042662,1245.8778530493978,1326.9481100723478,1280.6825085643263,1245.2071478059067,1194.995895267323,1065.8720031287326,1084.2763587252673,1180.914480402175,1292.2773642318025,1357.6865000000003,Low
1460.3305,1283.8729739698429,1168.3780752313573,1115.598786647772,1128.4729271893846,1242.4347648982177,1228.8444402371563,1316.0967837658063,1287.3770872841906,1237.253990985375,1223.3071764009928,1097.3743416451016,1115.819801493919,1190.38599683299,1276.2888243146385,1350.3910999999998,Low
1433.5446,1256.0919168626006,1090.8503276860743,1043.1501999617215,1088.7003176805185,1216.7744053796619,1197.8337710759317,1236.8451411859303,1227.5888064691676,1189.5441552246602,1206.3716752951266,1056.9464974513678,1038.7622761732744,1124.756579185892,1231.5324558229295,1344.0172,Low
1412.136,1237.9339780496064,1112.008105480603,1087.479865888259,1078.015171568106,1177.195873270035,1203.2375857859531,1272.3769182620133,1248.3163057663803,1179.0865702715191,1179.7993716407889,1067.5315769159986,1081.1310992192346,1131.2692184876155,1221.4300852845417,1352.424,Low
1461.3812,1300.2236680892336,1185.472797740961,1186.5977778124543,1167.257071870645,1224.522933412813,1262.76399128651,1297.9391414359002,1282.7515672993175,1256.2920573578688,1236.0296270515848,1146.2735251941187,1156.0426376355865,1185.2743023934781,1285.662166315106,1416.2404,Low
1446.6466,1270.3349374033219,1150.2135047522838,1158.7960538339182,1215.3855739235175,1249.6520327841504,1259.3511412089015,1211.7131597321,1195.2926653388809,1249.7667365132818,1263.0956958780123,1197.2631844426226,1128.0437043714032,1145.4493272236436,1252.8514711510634,1400.2366000000002,Low
1445.046,1231.2907306552775,1090.0431016314926,1081.5428833390556,1182.4274819914237,1219.481875562257,1242.9312137372065,1139.0704134375253,1137.9647866507298,1223.7153609966501,1223.5812808933126,1185.1129334018462,1034.1818646127745,1083.994660217886,1232.4677442983473,1385.0356,Low
1507.9991,1305.8123948216144,1223.9140280699012,1221.496250838644,1311.3764285744699,1332.5874819910737,1309.336697498094,1236.7028322376339,1247.4813298224442,1333.5678759689197,1295.455913910354,1302.0858462236886,1202.4217284330418,1211.2666362008556,1310.73531342035,1419.7840999999999,Low
1459.9552,1243.8846966099925,1109.683021166131,1086.456454322621,1221.5907929082296,1275.4757420227913,1239.3295519465282,1136.9684893736337,1128.5599675179392,1258.074246980459,1259.0532462793979,1210.1267247149708,1051.687807418555,1112.2705121586346,1254.4344790156913,1353.5482,Low
1362.8186,1146.7794796699775,1021.8144940381213,1020.2393984655977,1172.4745388172112,1227.6981445588817,1169.0336089736024,1041.8836790645803,1032.680091073467,1187.4126381952299,1207.8055152104746,1157.0858619523815,981.7780896398509,1020.450762865463,1152.5612818050256,1251.145,Low
1263.1157,1073.5083361250336,943.9203903888673,955.0065336555481,1056.1015228730673,1119.606751404202,1088.5443427789744,986.3474073487105,962.0585334919622,1099.7586873923908,1119.3663543118626,1035.3800564914984,899.2048516107275,959.6357520898653,1084.2557258704846,1131.2481,Low
1330.0281999999997,1158.64449612722,1054.3797370042323,1061.8479174012175,1097.776493212902,1177.5910474066623,1145.198513015881,1134.9910569640049,1098.268310623614,1164.530991311359,1188.3157649940017,1055.2216069889298,1026.1300879533233,1076.5466102149087,1159.7362240081757,1218.8154,Low
1316.9728,1131.5633918331573,1012.6933408025743,1010.4828779431914,999.6106269724761,1111.7731702195551,1130.579369967849,1115.9777589436858,1084.87370726492,1116.1986420399933,1144.482832650818,976.8470013948247,962.8924113803062,1027.6889988504145,1117.3192258557272,1249.0908,Low
1422.4538,1189.2639863510403,1061.5201381178072,1026.4942259775044,1062.468219670687,1216.810750133249,1201.5633448560855,1123.2470082885761,1125.8471123795505,1186.9803165419066,1221.2038668578807,1065.8408862537603,978.5020475084026,1057.578967812501,1183.400563672479,1355.3698000000002,Low
1471.3187,1207.222681521215,1070.209354853439,1038.674893933623,1098.595921806177,1296.2180075027773,1216.4356577605006,1112.4294367713792,1131.7582143838285,1196.6081898680522,1290.0040125357864,1121.127634265849,974.6632617761167,1068.269737295071,1219.4740367861752,1387.8030999999999,Low
1566.3615999999997,1290.1907441537096,1179.9944098625901,1121.4599672790973,1161.6026522489367,1357.7738044839132,1294.571389294227,1241.924196853386,1241.535269921276,1288.6301031454163,1343.4400934010566,1180.611234951028,1064.689078787669,1162.616059056152,1324.5090978554047,1463.56,Low
1443.8392999999999,1187.4463838121083,1050.4459615286498,1035.5040326650053,1117.3025412036266,1263.8534653109632,1212.3481773034202,1100.2357593511865,1081.5172425525318,1199.811002292366,1269.0193263206868,1134.1599190019722,961.6673933805051,1048.9110661820787,1225.4559524242711,1322.8225,Low
1338.086,1092.026863684133,948.5404233641541,900.4562884664059,1029.7710423952424,1156.9134870408418,1122.1408663267325,1004.9012313534188,976.3590665703797,1090.1363160212145,1154.2793459457725,1060.8077995440372,850.8792690778698,966.2313076567721,1131.3453605717325,1205.934,Low
1277.7150000000001,1084.6426562511992,975.0742703839436,938.3577094483753,969.619801884384,1064.312970665584,1104.7830195607876,1078.0452175589783,1033.5119010067008,1077.7063669380443,1070.384762852592,979.5667910890319,904.7732701678079,995.0682579964528,1106.8802860401952,1163.3850000000002,Low
1266.229,1081.3512245280335,977.3981954924711,966.5911410633332,995.3145826052402,1062.069076951683,1119.715844007538,1055.2129814807531,1009.020529958592,1089.8882411357063,1064.255732557265,1001.8541868717472,924.2001586617951,984.4161592394611,1090.8427148482497,1140.733,Low
1282.3609999999999,1072.2568833276694,895.2441259926397,890.6020506006486,984.4651479603461,1112.732088828663,1113.687357599623,934.5993522470018,940.0969457516476,1068.959517927559,1093.8949227274989,1020.5534122838781,841.5438324679051,897.66383757376,1072.2110804741349,1178.261,Low
1382.0899,1138.3646730277533,939.3261240091691,920.2669272151941,1021.0557784448318,1178.667086363198,1182.293933188796,980.6292698460518,1003.7710162999391,1129.7909516132288,1151.7798561347174,1072.5748391099762,855.095682047914,934.9007285126401,1159.935615600003,1259.2919000000002,Low
1460.1598000000001,1207.0889964614366,1010.4923527569971,1028.0762193120593,1085.2257749822193,1277.5717075725613,1249.380262936708,1055.176129986691,1109.5844552208125,1214.504275051757,1253.0531068566609,1147.261612512107,939.6606113977712,1020.0448913309074,1266.7038378745337,1355.2184,Low
1412.9807999999998,1166.0598875420815,957.493741680156,993.3845218475215,1101.2083091569832,1296.672778610845,1213.614250201963,976.8344830556372,1030.1110659543288,1179.4819066347059,1271.0997696032478,1163.4178763292196,904.7703998786969,968.8808714478333,1225.8030489427981,1308.3773999999999,Low
1338.8817000000001,1089.0410640180437,896.3310748588963,900.938593873537,1039.5132679045205,1222.6734421773422,1132.0004639968681,908.722837632773,961.6914030479631,1098.0941113436288,1196.9446601991212,1101.199927445102,812.3870491143094,908.3826377808252,1149.4854343368866,1233.9963,Low
1335.7807,1111.5071483226345,983.8278346503175,986.8283453806655,1059.984223775509,1196.7631612798289,1131.7807798427382,1029.7943128074503,1068.3814206196282,1103.5381893098388,1178.0083912704058,1098.6363177009785,915.9078032255993,1001.8642883831676,1156.5714882712803,1249.1157,Low
1355.5983,1130.3435392276901,1025.1455953677194,1023.3336574022865,1092.7406400406264,1255.8266577229479,1149.7442816161324,1045.9738772490516,1100.6488086608451,1128.4615163721978,1214.3108894805277,1136.8168263828973,968.5997972386654,1030.5611806005904,1168.9730629617559,1289.8563,Low
1370.9005000000002,1124.34622424925,954.9246061164589,905.9126728067023,1069.4435696482858,1228.790082392721,1135.0101217510721,986.3721909083162,1021.0254981115178,1122.0765299156278,1203.4748674730313,1099.4825079479167,866.0343516792028,949.2524244793283,1147.991131223149,1323.3577,Low
1422.1865,1142.333066042228,1016.5368266133731,944.8075105210926,1126.1370462895486,1275.604260640466,1169.8254981916978,1026.5415163459334,1042.2594675244552,1172.511658939226,1239.8370850081192,1160.4825016497985,910.2738074301307,995.4152279898678,1185.5861279966646,1354.1717,Low
1474.0045,1220.1392269983057,1148.2562160502641,1092.879947233334,1225.8993251748034,1366.3778005098043,1236.325664746047,1171.8138752195534,1151.1410353169322,1260.2039136463375,1327.7126032306578,1237.7361106759527,1082.6882998213493,1120.15702920685,1266.273731859613,1406.4523,Low
1473.288,1197.4769760095585,1119.175479203321,1078.9039572560407,1231.0352086270434,1411.619703306808,1239.1161768909906,1085.7658848831793,1081.0682902021663,1258.6671903804654,1364.716807972995,1263.9851827399875,1047.1382364950941,1081.8226076721685,1249.7522498863343,1378.0320000000002,Low
1422.887,1181.6318549514244,1130.6802188237814,1077.9591083042606,1208.2433533103367,1360.9955607984177,1218.5667634909462,1117.134422272054,1086.5589530035118,1222.975169961305,1313.3962685697716,1231.9451782372275,1083.703151187261,1105.807630634273,1209.9774072361474,1326.133,Low
1441.083,1253.0526735267345,1247.1688754852728,1223.8150893238683,1288.1130766782378,1415.058895074336,1279.5624029015362,1219.3509598779024,1185.0408811004897,1279.1458828457419,1375.7701588379507,1337.4806255211784,1255.2001593207544,1227.3805911304855,1255.4239385673266,1303.777,Low
1383.671,1235.6129368590466,1189.6643585698946,1167.3107089850785,1189.41037598554,1325.7909788571499,1230.5329534341959,1203.185935853822,1189.2436976276374,1215.4843497432423,1297.1287877381335,1234.5639798862112,1194.0782219245584,1184.289156559175,1218.1619570013509,1265.349,Low
1353.5483,1200.2031729158693,1102.574219574394,1073.1134494702835,1134.8175240657624,1277.0749195007431,1189.1719008620664,1123.1796822241301,1109.0293093254184,1172.7888623585613,1246.9390757773651,1179.3888255629,1094.0243274379593,1090.3111503252014,1176.2427884230335,1227.3735000000001,Low
1334.5266000000001,1207.105515367309,1141.7681152741334,1113.3171383601164,1136.1263330744425,1241.8512002203322,1204.061728466006,1185.3755682936355,1153.2740099575828,1195.4522169223335,1223.1973999173315,1164.2279889210463,1160.6054937670142,1140.007400381041,1182.828884307029,1243.3318,Low
1422.9995,1280.9458488611501,1190.8312598338123,1154.2055306909263,1179.8580049342956,1283.8318948782778,1248.4777032638772,1253.6854898802933,1247.5575453077784,1278.6435067027,1263.2252231794414,1175.3888652425958,1184.444698136411,1195.7331572667958,1257.964351619397,1321.7604999999999,Low
1426.6745,1225.8209609692626,1132.7596281950186,1081.4900987007122,1153.26794146568,1284.539451214516,1210.003156809256,1181.9981000831106,1179.5318824274125,1243.2730921040413,1252.5964673551373,1120.9631656632923,1080.5033492383698,1125.6764772427287,1220.9683812938486,1357.4071,Low
1473.8123,1257.807211624276,1185.1957555294707,1153.664216746694,1227.3204876852649,1368.13359835265,1254.4310242439071,1208.2391270608048,1204.427234089861,1286.5215370836033,1338.3867346193815,1197.867754411549,1152.4893522119248,1175.3280366379513,1250.1833709319199,1402.2709,Low
1538.2854,1323.4484603624962,1241.3424485130324,1237.3152982027725,1301.8896090049723,1444.465496654873,1317.3566878440406,1219.4344897908156,1251.9655095294372,1328.717431175889,1415.8810217107614,1290.2553262978238,1214.9066771827163,1246.208866136908,1312.4532024797443,1468.9176,Low
1514.5377999999998,1315.0773548617535,1220.559935251719,1239.3750289217512,1339.479991555876,1437.0757890889645,1296.5891005656897,1197.0854792858254,1228.3396915786223,1321.4178469572666,1420.1263043266713,1302.314531322304,1210.1259995678492,1259.7473522174746,1304.066050315625,1396.6883999999998,Low
1488.1261000000002,1283.6391817068052,1203.810516849633,1228.914092391329,1297.2404328105279,1399.4721077021259,1288.8146170173113,1174.2060304263496,1190.7104495576916,1295.220914043113,1395.933005443696,1282.5598054908874,1192.1626833138346,1217.3632673785903,1271.3877373252717,1391.4417,Low
1515.1735,1326.1613439510775,1233.9329986634389,1253.3510633598742,1245.6877550323413,1356.2304501982285,1314.48713028205,1263.1945105492903,1280.3845737018776,1319.2473476025614,1349.6244506652101,1228.016023153878,1214.1484461457178,1251.012867226635,1318.9894486909213,1423.5111,Low
1564.1964000000003,1364.4626598861144,1287.3996167440212,1278.2396381089864,1221.6530044194305,1350.2804590131304,1339.6317733664753,1354.2426251178435,1373.2864955178927,1345.371219101768,1342.0458241788951,1200.9323331990174,1238.3969758856256,1307.4634910846264,1360.3717024169546,1473.5066000000002,Low
1507.9424,1336.9263212726105,1324.490271202475,1314.9329245380118,1236.678793312387,1322.5000776950865,1310.6575257927213,1387.7130642975324,1370.2616675456904,1342.398850321275,1311.6312293144022,1197.1341731343944,1298.1316250466175,1333.0741685409168,1335.745817129069,1414.9406,Low
1512.1663,1314.8413176733604,1268.0167610123235,1231.0926790643534,1175.2033442504116,1332.8525539180207,1305.525512625481,1319.5763389115355,1310.0783905216856,1295.3618776829633,1294.3582956063556,1194.3518032827362,1228.1110584972985,1251.1395877150337,1317.1498716896392,1425.9153,Low
1431.3140000000003,1248.240259999923,1161.47473857742,1130.1855196759614,1148.439839890991,1303.994676358765,1235.725450007119,1196.1416971064436,1186.0709591003736,1224.4433960913743,1265.6549774610771,1170.2450458583314,1130.1618071239636,1150.5774577057703,1257.8127943197233,1353.246,Low
1424.4551999999999,1227.3123222073543,1118.0019864047993,1119.0844173281437,1176.2858144384688,1338.3268792131166,1236.2931625804943,1108.6689312985638,1114.8717287887991,1217.617661058203,1289.6416025366427,1218.5225598594727,1096.8061908364666,1099.9599335778053,1244.619075400962,1321.1864,Low
1390.4221000000002,1192.645450222598,1037.8878534709138,1058.9772739616456,1126.3206108747718,1251.2199498482792,1217.8987969890866,1055.02549026114,1042.3604010443698,1191.7934652654135,1224.165152182568,1168.5016458095768,1018.7617572646494,1032.21298865874,1215.5955251151267,1270.2797,Low
1315.109,1078.1704291142166,911.0468062730408,914.7681734317118,1059.622076249818,1178.7528832274388,1148.186247310578,910.411909890554,913.4458887597532,1105.2566892149575,1159.6113526871836,1098.261470069679,864.5516265144914,911.8983587119162,1078.952497784597,1212.6729999999998,Low
1272.5520000000001,1059.7100567174068,932.9229757559779,940.905581005165,1043.8074912973948,1139.8381721262015,1134.0752779589743,939.8884883923116,947.601717517307,1091.2681527201887,1123.624222627832,1084.2536394437775,901.3316100915771,952.1618199426657,1069.7981946424757,1180.888,Low
1332.214,1108.5254960370955,1007.9664513726027,1005.7438532329676,1100.8572987806006,1194.8270517242233,1183.6247352518708,1018.7429356003153,1005.6823701172364,1156.9004928238653,1168.958852779686,1142.5101025581541,973.52876061878,1014.0409912428188,1136.2252257682806,1221.6259999999997,Low
1231.141,1046.4785373571924,955.1780535957674,925.1251222738495,1029.0825307113848,1102.492541104474,1092.5124686385986,981.9877205911807,953.1270185499498,1072.2652769626532,1085.7644511269466,1047.6208992802074,909.5311468175212,961.6787014716599,1060.0286851296696,1137.739,Low
1206.756,1024.479034285928,905.6398509430637,846.9939938205689,974.0941348487851,1064.0260167477109,1046.247351095078,951.8150666084663,923.7515775136643,1026.9221748330697,1047.4393073376616,991.245377360482,831.2661066701401,913.7140531430872,1037.4306287179106,1112.204,Low
1273.064,1090.5096333468346,949.5474007230758,918.1848845967014,999.1189590526063,1137.295598589918,1093.9975651578202,1018.8174096493084,990.4502765842113,1085.964914069576,1100.1570108180015,1037.2930896159282,892.5248883256759,945.786493790362,1136.2905638101308,1136.9959999999999,Low
1206.862,1019.5839918038012,891.8845168421019,836.40695352842,953.9842329345139,1061.5428827150604,1016.8158502824631,943.2623418104679,904.1849665254523,1031.415077875686,1041.5171872614492,957.6498554833335,797.7987272629304,860.348875813997,1049.0809524593626,1099.06,Low
1162.6521000000002,966.4969519634675,834.919871632175,784.1361061747948,939.920969399504,1035.2192003620826,981.7913073720036,852.4126240382045,834.2078577182631,981.4361780707144,1024.6162663388232,941.0929183807771,739.4530406892599,816.4064938432458,978.1943737035882,1073.9501,Low
1136.9711,935.6365408761528,812.1655357388588,793.0119837299777,945.5766199021214,1018.3211763428128,963.588232328673,828.4989938248611,792.1550943614068,957.0649124223843,1027.8418706990924,943.5858893219328,730.6798895858043,809.8361340239625,952.2278379787072,1029.3111000000001,Low
1198.533,992.1981813085797,881.6952964561252,833.1176710115953,968.7915650917037,1075.771045707682,1011.515748637404,904.9304238382973,887.9036546527567,1013.6633400721439,1068.0174589598246,975.2467958723558,797.0985953923844,875.1895560405704,1016.3135547903466,1122.147,Low
1208.2803999999999,1005.048564771027,896.0914206682343,862.6435835683355,985.3627557564885,1099.3705773079248,1023.2430863696067,905.1367169457085,906.918285215702,1008.7657699419125,1100.8826862893068,986.0712889331143,815.3533083456041,896.8165265457981,1002.2791992645641,1143.5615999999998,Low
1303.0924,1075.7472695980027,923.6700569906984,888.6655795886692,1054.2101432126383,1194.4719475424947,1093.4351854870542,930.1347139267358,931.2740693443538,1079.316427822561,1196.8194525554636,1056.191808958343,840.7369633573934,923.0369240718456,1072.8206365482706,1239.1696000000002,Low
1273.5874000000001,1066.9228491276028,924.8265491493727,937.3345539928112,1046.379747078497,1144.7061214254777,1070.5044584765576,976.6084178302352,961.7939093149291,1051.5686571890674,1166.5922030221875,1042.2726449691575,873.6067461165422,942.5704135121151,1068.8938652554566,1188.6146,Low
1370.6994,1148.2826735928827,1013.6389090253876,982.6350873768927,1126.0485721353666,1226.507154654534,1163.5679026089892,1039.2665939568728,1060.183183408252,1130.5285236442849,1248.3371655165765,1107.8572032797522,955.0739599113972,994.0768169637928,1165.089392077238,1285.7226,Low
1300.0438000000001,1073.0532561944528,918.5457993061015,935.2502486137346,1088.0512673862406,1141.6204181194553,1104.0030929190896,958.4370574173031,941.2833462051823,1061.51046359611,1203.5689764247165,1063.2239914096433,868.8055625063439,924.4508086835398,1091.5280399024323,1170.2002,Low
1245.1401999999998,1037.4683696115317,904.0449977677331,902.8793735954962,1067.5213636432993,1041.070016857291,1080.710883557815,957.8190725021901,927.9064439673065,1016.1151298772618,1151.463806162243,996.8521453124077,857.5701465674783,908.8511013701002,1069.0649427021722,1097.8422,Low
1282.1394000000003,1064.909094650029,952.1810811932155,952.6518332196845,1097.4890876766683,1082.1362965761382,1111.5262716385948,1009.8764053703735,981.4983801088629,1049.9830162532987,1194.4063737170195,1030.8216431952933,913.8496112122199,966.3542455833183,1105.7836111186457,1144.921,Low
1314.2148,1089.0913770954069,1028.7684440693802,992.0395162364358,1117.0997106664252,1146.782967298037,1141.137785311702,1057.45012166182,1028.6399589814653,1099.2984659868346,1227.5283411557514,1056.4681251338718,978.2757266958197,1017.1753584791876,1149.392949720536,1180.6638,Low
